year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,2,10,NA,1530,NA,NA,1910,NA,AA,85,N363AA,JFK,SFO,NA,2586,15,30,2013-02-10T20:00:00Z
2013,2,11,553,600,-7,652,703,-11,US,2114,N767UW,LGA,BOS,35,184,6,0,2013-02-11T11:00:00Z
2013,2,11,657,700,-3,1026,1026,0,B6,671,N821JB,JFK,LAX,336,2475,7,0,2013-02-11T12:00:00Z
2013,2,11,705,705,0,1013,1034,-21,UA,1655,N25705,EWR,SNA,346,2434,7,5,2013-02-11T12:00:00Z
2013,2,11,728,730,-2,1059,1040,19,AA,2083,N4YCAA,EWR,DFW,243,1372,7,30,2013-02-11T12:00:00Z
2013,2,11,856,905,-9,1210,1226,-16,DL,2379,N329NB,LGA,FLL,170,1076,9,5,2013-02-11T14:00:00Z
2013,2,11,858,845,13,1022,1006,16,EV,4409,N10575,EWR,RIC,57,277,8,45,2013-02-11T13:00:00Z
2013,2,11,914,857,17,1209,1209,0,UA,714,N471UA,EWR,MIA,147,1085,8,57,2013-02-11T13:00:00Z
2013,2,11,1038,1043,-5,1412,1340,32,UA,406,N667UA,EWR,IAH,246,1400,10,43,2013-02-11T15:00:00Z
2013,2,11,1255,1300,-5,NA,1406,NA,US,2128,N958UW,LGA,BOS,NA,184,13,0,2013-02-11T18:00:00Z
2013,2,11,1327,1325,2,1754,1809,-15,B6,705,N607JB,JFK,SJU,188,1598,13,25,2013-02-11T18:00:00Z
2013,2,11,1453,1450,3,1743,1755,-12,AA,1813,N5EUAA,JFK,MCO,140,944,14,50,2013-02-11T19:00:00Z
2013,2,11,1458,1420,38,1657,1620,37,MQ,4588,N505MQ,LGA,MSP,153,1020,14,20,2013-02-11T19:00:00Z
2013,2,11,1507,1416,51,1754,1650,64,FL,349,N924AT,LGA,ATL,141,762,14,16,2013-02-11T19:00:00Z
2013,2,11,1519,1505,14,1735,1734,1,UA,745,N593UA,LGA,DEN,227,1620,15,5,2013-02-11T20:00:00Z
2013,2,11,1554,1550,4,1815,1826,-11,9E,3427,N927XJ,JFK,IND,119,665,15,50,2013-02-11T20:00:00Z
2013,2,11,1557,1600,-3,1854,1912,-18,DL,4,N3750D,JFK,MCO,141,944,16,0,2013-02-11T21:00:00Z
2013,2,11,1730,1619,71,1845,1726,79,EV,4299,N13914,EWR,DCA,43,199,16,19,2013-02-11T21:00:00Z
2013,2,11,1814,1820,-6,2143,2150,-7,AA,119,N3JCAA,EWR,LAX,348,2454,18,20,2013-02-11T23:00:00Z
2013,2,11,1951,2000,-9,2057,2114,-17,US,2142,N945UW,LGA,BOS,40,184,20,0,2013-02-12T01:00:00Z
2013,2,11,1956,2000,-4,2202,2208,-6,EV,3822,N13970,EWR,TYS,113,631,20,0,2013-02-12T01:00:00Z
2013,2,11,2009,1830,99,2158,2015,103,MQ,4674,N500MQ,LGA,CLE,82,419,18,30,2013-02-11T23:00:00Z
2013,2,11,2045,1630,255,2340,2015,205,VX,27,N843VA,JFK,SFO,336,2586,16,30,2013-02-11T21:00:00Z
2013,2,11,2101,1800,181,2203,1914,169,B6,1016,N247JB,JFK,BOS,43,187,18,0,2013-02-11T23:00:00Z
2013,2,11,2200,1929,151,108,2201,187,EV,4333,N11192,EWR,TUL,232,1215,19,29,2013-02-12T00:00:00Z
2013,2,11,NA,908,NA,NA,1120,NA,EV,4638,N10575,EWR,CVG,NA,569,9,8,2013-02-11T14:00:00Z
2013,2,12,557,600,-3,836,837,-1,DL,461,N387DA,LGA,ATL,129,762,6,0,2013-02-12T11:00:00Z
2013,2,12,623,630,-7,802,809,-7,B6,905,N266JB,JFK,ORD,136,740,6,30,2013-02-12T11:00:00Z
2013,2,12,631,633,-2,820,813,7,EV,4424,N12540,EWR,RDU,75,416,6,33,2013-02-12T11:00:00Z
2013,2,12,632,635,-3,946,1002,-16,UA,421,N845UA,EWR,SFO,340,2565,6,35,2013-02-12T11:00:00Z
2013,2,12,700,705,-5,959,1001,-2,B6,389,N606JB,LGA,MCO,141,950,7,5,2013-02-12T12:00:00Z
2013,2,12,751,755,-4,1056,1110,-14,AA,2267,N3ENAA,LGA,MIA,156,1096,7,55,2013-02-12T12:00:00Z
2013,2,12,758,759,-1,1022,1025,-3,UA,311,N537UA,LGA,DEN,233,1620,7,59,2013-02-12T12:00:00Z
2013,2,12,810,800,10,907,917,-10,EV,4103,N13965,EWR,SYR,40,195,8,0,2013-02-12T13:00:00Z
2013,2,12,827,830,-3,957,950,7,WN,369,N230WN,EWR,MDW,123,711,8,30,2013-02-12T13:00:00Z
2013,2,12,914,840,34,1222,1203,19,B6,553,N508JB,EWR,RSW,147,1068,8,40,2013-02-12T13:00:00Z
2013,2,12,1020,1025,-5,1205,1231,-26,EV,5026,N724EV,EWR,DTW,86,488,10,25,2013-02-12T15:00:00Z
2013,2,12,1025,1030,-5,1244,1252,-8,DL,2343,N346NB,EWR,ATL,121,746,10,30,2013-02-12T15:00:00Z
2013,2,12,1033,1030,3,1342,1415,-33,VX,23,N835VA,JFK,SFO,345,2586,10,30,2013-02-12T15:00:00Z
2013,2,12,1247,1250,-3,1344,1354,-10,B6,1006,N231JB,JFK,BOS,44,187,12,50,2013-02-12T17:00:00Z
2013,2,12,1343,1350,-7,1509,1518,-9,EV,4171,N13964,EWR,MSN,129,799,13,50,2013-02-12T18:00:00Z
2013,2,12,1349,930,259,1519,1103,256,9E,3661,N823AY,JFK,ROC,65,264,9,30,2013-02-12T14:00:00Z
2013,2,12,1354,1400,-6,1445,1503,-18,US,2130,N948UW,LGA,BOS,35,184,14,0,2013-02-12T19:00:00Z
2013,2,12,1417,1420,-3,1540,1550,-10,MQ,3728,N522MQ,EWR,ORD,124,719,14,20,2013-02-12T19:00:00Z
2013,2,12,1455,1500,-5,1757,1742,15,DL,2347,N686DA,LGA,ATL,135,762,15,0,2013-02-12T20:00:00Z
2013,2,12,1527,1535,-8,1754,1743,11,EV,4352,N15980,EWR,CVG,114,569,15,35,2013-02-12T20:00:00Z
2013,2,12,1528,1350,98,1810,1629,101,DL,1705,N321US,LGA,MSY,195,1183,13,50,2013-02-12T18:00:00Z
2013,2,12,1535,1415,80,1843,1723,80,B6,377,N585JB,LGA,FLL,167,1076,14,15,2013-02-12T19:00:00Z
2013,2,12,1546,1550,-4,1923,1925,-2,DL,1773,N618DL,JFK,SLC,293,1990,15,50,2013-02-12T20:00:00Z
2013,2,12,1549,1515,34,1846,1805,41,UA,53,N76054,EWR,IAH,214,1400,15,15,2013-02-12T20:00:00Z
2013,2,12,1629,1629,0,2021,2005,16,UA,1078,N76523,EWR,SAT,272,1569,16,29,2013-02-12T21:00:00Z
2013,2,12,1654,1700,-6,1951,2005,-14,B6,509,N665JB,EWR,FLL,153,1065,17,0,2013-02-12T22:00:00Z
2013,2,12,1710,1710,0,2015,2036,-21,UA,1284,N19141,EWR,SFO,340,2565,17,10,2013-02-12T22:00:00Z
2013,2,12,1716,1710,6,1812,1820,-8,EV,4316,N13997,EWR,BWI,35,169,17,10,2013-02-12T22:00:00Z
2013,2,12,1725,1700,25,2022,1935,47,DL,2042,N305DQ,EWR,ATL,153,746,17,0,2013-02-12T22:00:00Z
2013,2,12,1811,1820,-9,1947,2005,-18,AA,353,N3HNAA,LGA,ORD,123,733,18,20,2013-02-12T23:00:00Z
2013,2,12,1918,1920,-2,2225,2258,-33,DL,6,N3767,JFK,SLC,276,1990,19,20,2013-02-13T00:00:00Z
2013,2,12,1920,1930,-10,2104,2115,-11,EV,3274,N11536,LGA,CLE,75,419,19,30,2013-02-13T00:00:00Z
2013,2,12,1958,2000,-2,2254,2304,-10,B6,21,N589JB,JFK,TPA,158,1005,20,0,2013-02-13T01:00:00Z
2013,2,12,2045,2055,-10,2231,2250,-19,MQ,4573,N722MQ,LGA,DTW,89,502,20,55,2013-02-13T01:00:00Z
2013,2,12,2110,2125,-15,2232,2250,-18,MQ,4660,N0EGMQ,LGA,BNA,127,764,21,25,2013-02-13T02:00:00Z
2013,2,13,600,600,0,853,837,16,DL,461,N3765,LGA,ATL,145,762,6,0,2013-02-13T11:00:00Z
2013,2,13,605,610,-5,1024,1050,-26,B6,709,N592JB,JFK,SJU,182,1598,6,10,2013-02-13T11:00:00Z
2013,2,13,912,915,-3,1028,1038,-10,B6,20,N283JB,JFK,ROC,54,264,9,15,2013-02-13T14:00:00Z
2013,2,13,914,920,-6,1134,1125,9,MQ,4582,N524MQ,LGA,CLT,99,544,9,20,2013-02-13T14:00:00Z
2013,2,13,925,929,-4,1056,1044,12,EV,4636,N27962,EWR,DCA,45,199,9,29,2013-02-13T14:00:00Z
2013,2,13,1021,1030,-9,1204,1215,-11,MQ,4471,N713MQ,LGA,RDU,86,431,10,30,2013-02-13T15:00:00Z
2013,2,13,1155,1200,-5,1447,1438,9,DL,1947,N667DN,LGA,ATL,136,762,12,0,2013-02-13T17:00:00Z
2013,2,13,1215,1220,-5,1329,1342,-13,B6,66,N306JB,JFK,BUF,59,301,12,20,2013-02-13T17:00:00Z
2013,2,13,1415,1415,0,1734,1723,11,B6,377,N507JB,LGA,FLL,182,1076,14,15,2013-02-13T19:00:00Z
2013,2,13,1432,1435,-3,1743,1742,1,DL,1902,N364NB,LGA,PBI,171,1035,14,35,2013-02-13T19:00:00Z
2013,2,13,1442,1445,-3,1554,1606,-12,9E,3452,N918XJ,JFK,BOS,42,187,14,45,2013-02-13T19:00:00Z
2013,2,13,1451,1459,-8,1730,1736,-6,B6,119,N729JB,JFK,MSY,199,1182,14,59,2013-02-13T19:00:00Z
2013,2,13,1456,1505,-9,1754,1820,-26,AA,759,N3EAAA,LGA,DFW,210,1389,15,5,2013-02-13T20:00:00Z
2013,2,13,1511,1510,1,1723,1745,-22,MQ,4309,N900MQ,JFK,IND,100,665,15,10,2013-02-13T20:00:00Z
2013,2,13,1539,1517,22,2212,1815,NA,B6,537,N766JB,EWR,TPA,NA,997,15,17,2013-02-13T20:00:00Z
2013,2,13,1554,1605,-11,1739,1754,-15,9E,3459,N927XJ,JFK,BNA,125,765,16,5,2013-02-13T21:00:00Z
2013,2,13,1555,1602,-7,1722,1722,0,YV,3771,N507MJ,LGA,IAD,51,229,16,2,2013-02-13T21:00:00Z
2013,2,13,1607,1610,-3,1845,1917,-32,DL,91,N3745B,JFK,LAS,300,2248,16,10,2013-02-13T21:00:00Z
2013,2,13,1628,1630,-2,1839,1835,4,B6,1085,N306JB,JFK,CLT,98,541,16,30,2013-02-13T21:00:00Z
2013,2,13,1634,1600,34,1738,1732,6,9E,3453,N934XJ,JFK,BOS,36,187,16,0,2013-02-13T21:00:00Z
2013,2,13,1733,1725,8,1942,1933,9,EV,4238,N14558,EWR,CVG,103,569,17,25,2013-02-13T22:00:00Z
2013,2,13,1818,1815,3,2056,2050,6,DL,926,N308DE,EWR,ATL,124,746,18,15,2013-02-13T23:00:00Z
2013,2,13,1824,1830,-6,2146,2202,-16,UA,272,N557UA,JFK,SFO,349,2586,18,30,2013-02-13T23:00:00Z
2013,2,13,1850,1900,-10,2129,2134,-5,FL,645,N987AT,LGA,ATL,133,762,19,0,2013-02-14T00:00:00Z
2013,2,13,1900,1905,-5,2225,2229,-4,UA,1266,N75854,EWR,SFO,352,2565,19,5,2013-02-14T00:00:00Z
2013,2,13,1911,1915,-4,2216,2211,5,B6,155,N558JB,JFK,MCO,156,944,19,15,2013-02-14T00:00:00Z
2013,2,13,1911,1915,-4,2039,2111,-32,9E,3525,N909XJ,JFK,ORD,114,740,19,15,2013-02-14T00:00:00Z
2013,2,13,1919,1925,-6,2251,2229,22,DL,1485,N962DL,LGA,MCO,160,950,19,25,2013-02-14T00:00:00Z
2013,2,13,2021,2005,16,2312,2259,13,UA,195,N68452,EWR,MCO,156,937,20,5,2013-02-14T01:00:00Z
2013,2,13,2248,2250,-2,2358,6,-8,B6,30,N236JB,JFK,ROC,47,264,22,50,2013-02-14T03:00:00Z
2013,2,14,615,559,16,927,908,19,UA,376,N475UA,EWR,MIA,175,1085,5,59,2013-02-14T10:00:00Z
2013,2,14,742,745,-3,1101,1125,-24,AA,59,N319AA,JFK,SFO,353,2586,7,45,2013-02-14T12:00:00Z
2013,2,14,757,805,-8,1014,1029,-15,9E,3538,N904XJ,JFK,MSP,151,1029,8,5,2013-02-14T13:00:00Z
2013,2,14,758,800,-2,1116,1124,-8,DL,2143,N355NW,JFK,MIA,174,1089,8,0,2013-02-14T13:00:00Z
2013,2,14,840,836,4,1206,1143,23,UA,1707,N54241,EWR,MCO,159,937,8,36,2013-02-14T13:00:00Z
2013,2,14,841,844,-3,1026,958,28,EV,4682,N12957,EWR,SYR,38,195,8,44,2013-02-14T13:00:00Z
2013,2,14,850,825,25,951,945,6,MQ,4418,N815MQ,JFK,DCA,42,213,8,25,2013-02-14T13:00:00Z
2013,2,14,952,950,2,1317,1254,23,B6,1101,N653JB,JFK,FLL,181,1069,9,50,2013-02-14T14:00:00Z
2013,2,14,955,1000,-5,1238,1239,-1,DL,1847,N697DL,LGA,ATL,121,762,10,0,2013-02-14T15:00:00Z
2013,2,14,959,1000,-1,1213,1209,4,US,1277,N704US,LGA,CLT,92,544,10,0,2013-02-14T15:00:00Z
2013,2,14,1004,1016,-12,1211,1230,-19,DL,2319,N997DL,LGA,MSP,149,1020,10,16,2013-02-14T15:00:00Z
2013,2,14,1039,1040,-1,1336,1338,-2,UA,65,N75432,EWR,SAN,342,2425,10,40,2013-02-14T15:00:00Z
2013,2,14,1126,1130,-4,1433,1430,3,DL,695,N932DL,JFK,MCO,163,944,11,30,2013-02-14T16:00:00Z
2013,2,14,1139,1145,-6,1509,1453,16,DL,1174,N369NB,LGA,PBI,175,1035,11,45,2013-02-14T16:00:00Z
2013,2,14,1317,1325,-8,1502,1505,-3,MQ,4475,N739MQ,LGA,RDU,72,431,13,25,2013-02-14T18:00:00Z
2013,2,14,1425,1400,25,1534,1513,21,B6,602,N346JB,JFK,PWM,47,273,14,0,2013-02-14T19:00:00Z
2013,2,14,1504,1510,-6,1704,1655,9,MQ,4447,N734MQ,LGA,RDU,75,431,15,10,2013-02-14T20:00:00Z
2013,2,14,1518,1520,-2,1844,1833,11,UA,731,N804UA,EWR,RSW,188,1068,15,20,2013-02-14T20:00:00Z
2013,2,14,1536,1540,-4,2023,1909,74,DL,2027,N375NC,JFK,FLL,231,1069,15,40,2013-02-14T20:00:00Z
2013,2,14,1600,1600,0,1924,1915,9,AA,565,N3AVAA,JFK,DFW,211,1391,16,0,2013-02-14T21:00:00Z
2013,2,14,1608,1610,-2,1905,1917,-12,DL,91,N391DA,JFK,LAS,311,2248,16,10,2013-02-14T21:00:00Z
2013,2,14,1614,1615,-1,1824,1830,-6,DL,1619,N358NW,LGA,MSP,138,1020,16,15,2013-02-14T21:00:00Z
2013,2,14,1657,1700,-3,1815,1817,-2,US,2183,N757UW,LGA,DCA,48,214,17,0,2013-02-14T22:00:00Z
2013,2,14,1746,1725,21,2100,2055,5,UA,265,N594UA,EWR,PHX,286,2133,17,25,2013-02-14T22:00:00Z
2013,2,14,1748,1745,3,2113,2120,-7,AA,177,N338AA,JFK,SFO,354,2586,17,45,2013-02-14T22:00:00Z
2013,2,14,1752,1705,47,1915,1831,44,B6,36,N589JB,JFK,ROC,51,264,17,5,2013-02-14T22:00:00Z
2013,2,14,1757,1759,-2,2134,2054,40,B6,391,N537JB,LGA,MCO,178,950,17,59,2013-02-14T22:00:00Z
2013,2,14,1800,1750,10,1924,1920,4,WN,732,N241WN,EWR,MDW,118,711,17,50,2013-02-14T22:00:00Z
2013,2,14,2055,2100,-5,2207,2235,-28,WN,519,N910WN,LGA,MDW,116,725,21,0,2013-02-15T02:00:00Z
2013,2,14,2214,2159,15,2312,2316,-4,DL,2155,N347NB,LGA,PWM,40,269,21,59,2013-02-15T02:00:00Z
2013,2,14,2317,2258,19,35,19,16,B6,112,N517JB,JFK,BUF,57,301,22,58,2013-02-15T03:00:00Z
2013,2,15,530,530,0,822,831,-9,UA,1714,N76503,LGA,IAH,217,1416,5,30,2013-02-15T10:00:00Z
2013,2,15,616,610,6,929,910,19,AA,1895,N5EPAA,EWR,MIA,156,1085,6,10,2013-02-15T11:00:00Z
2013,2,15,633,630,3,846,910,-24,WN,459,N255WN,LGA,DEN,228,1620,6,30,2013-02-15T11:00:00Z
2013,2,15,659,700,-1,810,807,3,US,2116,N958UW,LGA,BOS,40,184,7,0,2013-02-15T12:00:00Z
2013,2,15,705,705,0,1009,1035,-26,VX,399,N640VA,JFK,LAX,326,2475,7,5,2013-02-15T12:00:00Z
2013,2,15,824,830,-6,1102,1106,-4,F9,835,N206FR,LGA,DEN,230,1620,8,30,2013-02-15T13:00:00Z
2013,2,15,907,910,-3,1028,1032,-4,B6,20,N273JB,JFK,ROC,56,264,9,10,2013-02-15T14:00:00Z
2013,2,15,933,935,-2,1218,1235,-17,VX,251,N636VA,JFK,LAS,308,2248,9,35,2013-02-15T14:00:00Z
2013,2,15,943,945,-2,1125,1144,-19,EV,4198,N13908,EWR,STL,144,872,9,45,2013-02-15T14:00:00Z
2013,2,15,955,1000,-5,1313,1341,-28,DL,1765,N717TW,JFK,SFO,338,2586,10,0,2013-02-15T15:00:00Z
2013,2,15,1106,1110,-4,1408,1440,-32,UA,642,N532UA,JFK,SFO,334,2586,11,10,2013-02-15T16:00:00Z
2013,2,15,1125,1130,-5,1356,1446,-50,UA,703,N502UA,JFK,LAX,313,2475,11,30,2013-02-15T16:00:00Z
2013,2,15,1208,1030,98,1512,1355,77,AA,179,N353AA,JFK,SFO,343,2586,10,30,2013-02-15T15:00:00Z
2013,2,15,1235,1245,-10,1549,1600,-11,AA,2253,N3GCAA,LGA,MIA,178,1096,12,45,2013-02-15T17:00:00Z
2013,2,15,1242,1233,9,1447,1430,17,EV,4640,N14916,EWR,DAY,94,533,12,33,2013-02-15T17:00:00Z
2013,2,15,1346,1345,1,1703,1705,-2,AA,1073,N3ARAA,LGA,MIA,178,1096,13,45,2013-02-15T18:00:00Z
2013,2,15,1402,1330,32,1658,1640,18,AA,753,N3CLAA,LGA,DFW,212,1389,13,30,2013-02-15T18:00:00Z
2013,2,15,1410,1414,-4,1614,1615,-1,EV,4229,N14158,EWR,CHS,105,628,14,14,2013-02-15T19:00:00Z
2013,2,15,1430,1430,0,1731,1815,-44,DL,1322,N711ZX,JFK,SFO,338,2586,14,30,2013-02-15T19:00:00Z
2013,2,15,1441,1445,-4,1630,1640,-10,EV,4133,N16559,EWR,DTW,91,488,14,45,2013-02-15T19:00:00Z
2013,2,15,1444,1446,-2,1659,1702,-3,EV,4181,N14198,EWR,MCI,171,1092,14,46,2013-02-15T19:00:00Z
2013,2,15,1459,1430,29,1613,1553,20,EV,5708,N826AS,LGA,IAD,51,229,14,30,2013-02-15T19:00:00Z
2013,2,15,1512,1505,7,1659,1654,5,EV,3824,N15983,EWR,STL,147,872,15,5,2013-02-15T20:00:00Z
2013,2,15,1638,1640,-2,2001,1942,19,B6,143,N503JB,JFK,PBI,157,1028,16,40,2013-02-15T21:00:00Z
2013,2,15,1656,1700,-4,1935,1943,-8,DL,1499,N666DN,LGA,ATL,122,762,17,0,2013-02-15T22:00:00Z
2013,2,15,1929,1932,-3,2119,2140,-21,EV,4543,N12160,EWR,DSM,150,1017,19,32,2013-02-16T00:00:00Z
2013,2,15,2005,1955,10,2249,2240,9,EV,4204,N14162,EWR,OKC,199,1325,19,55,2013-02-16T00:00:00Z
2013,2,15,2031,2035,-4,2130,2143,-13,B6,1020,N187JB,JFK,BOS,40,187,20,35,2013-02-16T01:00:00Z
2013,2,15,2049,2100,-11,2240,2250,-10,MQ,4584,N531MQ,LGA,CLT,93,544,21,0,2013-02-16T02:00:00Z
2013,2,15,2101,2100,1,5,2355,10,UA,574,N826UA,EWR,IAH,223,1400,21,0,2013-02-16T02:00:00Z
2013,2,15,2122,2130,-8,16,21,-5,B6,383,N640JB,LGA,FLL,161,1076,21,30,2013-02-16T02:00:00Z
2013,2,15,2138,2135,3,27,50,-23,AA,185,N323AA,JFK,LAX,325,2475,21,35,2013-02-16T02:00:00Z
2013,2,15,2143,2145,-2,2245,2251,-6,B6,1928,N706JB,JFK,BOS,38,187,21,45,2013-02-16T02:00:00Z
2013,2,16,4,2358,6,520,438,42,B6,707,N706JB,JFK,SJU,229,1598,23,58,2013-02-17T04:00:00Z
2013,2,16,814,815,-1,1044,1117,-33,DL,1429,N718TW,JFK,LAS,302,2248,8,15,2013-02-16T13:00:00Z
2013,2,16,933,900,33,1112,1023,49,US,2167,N955UW,LGA,DCA,50,214,9,0,2013-02-16T14:00:00Z
2013,2,16,948,959,-11,1101,1124,-23,EV,5736,N826AS,LGA,IAD,52,229,9,59,2013-02-16T14:00:00Z
2013,2,16,1057,1100,-3,1201,1215,-14,US,2171,N952UW,LGA,DCA,48,214,11,0,2013-02-16T16:00:00Z
2013,2,16,1330,1320,10,1626,1650,-24,VX,411,N835VA,JFK,LAX,336,2475,13,20,2013-02-16T18:00:00Z
2013,2,16,1423,1430,-7,1724,1755,-31,UA,257,N505UA,JFK,SFO,328,2586,14,30,2013-02-16T19:00:00Z
2013,2,16,1440,1410,30,1750,1703,47,B6,1161,N633JB,LGA,PBI,174,1035,14,10,2013-02-16T19:00:00Z
2013,2,16,1523,1530,-7,1809,1730,39,MQ,4579,N526MQ,LGA,CLT,105,544,15,30,2013-02-16T20:00:00Z
2013,2,16,1611,1615,-4,1927,1915,12,UA,414,N479UA,EWR,PBI,179,1023,16,15,2013-02-16T21:00:00Z
2013,2,16,1758,1752,6,2101,2058,3,UA,1637,N37263,EWR,TPA,157,997,17,52,2013-02-16T22:00:00Z
2013,2,16,1905,1855,10,2232,2100,92,US,1491,N751UW,LGA,CLT,97,544,18,55,2013-02-16T23:00:00Z
2013,2,16,1907,1915,-8,2210,2226,-16,B6,147,N715JB,JFK,RSW,160,1074,19,15,2013-02-17T00:00:00Z
2013,2,16,2025,2030,-5,2257,2306,-9,B6,619,N294JB,JFK,JAX,132,828,20,30,2013-02-17T01:00:00Z
2013,2,16,2127,2115,12,13,2358,15,B6,927,N552JB,EWR,MCO,147,937,21,15,2013-02-17T02:00:00Z
2013,2,16,2139,2142,-3,2239,2251,-12,UA,1066,N53442,EWR,BOS,35,200,21,42,2013-02-17T02:00:00Z
2013,2,17,603,610,-7,909,918,-9,B6,135,N805JB,JFK,RSW,157,1074,6,10,2013-02-17T11:00:00Z
2013,2,17,621,630,-9,1121,1140,-19,AA,413,N3FRAA,JFK,SJU,215,1598,6,30,2013-02-17T11:00:00Z
2013,2,17,653,700,-7,1000,1017,-17,DL,2003,N340NW,LGA,MIA,154,1096,7,0,2013-02-17T12:00:00Z
2013,2,17,653,655,-2,846,923,-37,B6,117,N231JB,JFK,MSY,160,1182,6,55,2013-02-17T11:00:00Z
2013,2,17,708,710,-2,831,850,-19,MQ,3737,N5PBMQ,EWR,ORD,104,719,7,10,2013-02-17T12:00:00Z
2013,2,17,723,655,28,923,918,5,UA,781,N574UA,LGA,DEN,221,1620,6,55,2013-02-17T11:00:00Z
2013,2,17,730,730,0,1053,1115,-22,VX,11,N623VA,JFK,SFO,355,2586,7,30,2013-02-17T12:00:00Z
2013,2,17,806,810,-4,1136,1129,7,DL,1271,N337NB,JFK,FLL,175,1069,8,10,2013-02-17T13:00:00Z
2013,2,17,817,820,-3,1137,1133,4,DL,2395,N377NW,LGA,PBI,172,1035,8,20,2013-02-17T13:00:00Z
2013,2,17,828,824,4,1120,1144,-24,UA,161,N75858,EWR,LAX,332,2454,8,24,2013-02-17T13:00:00Z
2013,2,17,849,840,9,1138,1136,2,B6,59,N304JB,JFK,TPA,144,1005,8,40,2013-02-17T13:00:00Z
2013,2,17,910,920,-10,1119,1125,-6,MQ,4582,N525MQ,LGA,CLT,82,544,9,20,2013-02-17T14:00:00Z
2013,2,17,915,920,-5,1156,1240,-44,AA,1589,N4WVAA,EWR,DFW,194,1372,9,20,2013-02-17T14:00:00Z
2013,2,17,952,959,-7,1110,1124,-14,EV,5736,N829AS,LGA,IAD,46,229,9,59,2013-02-17T14:00:00Z
2013,2,17,1024,1030,-6,1212,1234,-22,DL,1031,N359NB,LGA,DTW,79,502,10,30,2013-02-17T15:00:00Z
2013,2,17,1109,1110,-1,1353,1407,-14,UA,316,N507UA,EWR,PBI,148,1023,11,10,2013-02-17T16:00:00Z
2013,2,17,1118,1123,-5,1243,1259,-16,EV,4223,N14116,EWR,RDU,68,416,11,23,2013-02-17T16:00:00Z
2013,2,17,1150,1200,-10,1257,1317,-20,9E,3802,N8505Q,LGA,MHT,36,195,12,0,2013-02-17T17:00:00Z
2013,2,17,1242,1245,-3,1544,1545,-1,B6,85,N746JB,JFK,FLL,149,1069,12,45,2013-02-17T17:00:00Z
2013,2,17,1326,1230,56,1520,1427,53,EV,4135,N21129,EWR,CLT,84,529,12,30,2013-02-17T17:00:00Z
2013,2,17,1356,1359,-3,1502,1535,-33,UA,394,N852UA,EWR,ORD,106,719,13,59,2013-02-17T18:00:00Z
2013,2,17,1417,1329,48,1552,1526,26,EV,4464,N16546,EWR,MEM,135,946,13,29,2013-02-17T18:00:00Z
2013,2,17,1516,1520,-4,1828,1842,-14,DL,1097,N376NW,LGA,MIA,168,1096,15,20,2013-02-17T20:00:00Z
2013,2,17,1526,1528,-2,1651,1701,-10,EV,3815,N26545,EWR,BNA,108,748,15,28,2013-02-17T20:00:00Z
2013,2,17,1538,1540,-2,1709,1714,-5,9E,4178,N8940E,JFK,ROC,54,264,15,40,2013-02-17T20:00:00Z
2013,2,17,1657,1700,-3,1835,1840,-5,MQ,4323,N683MQ,JFK,ORF,49,290,17,0,2013-02-17T22:00:00Z
2013,2,17,1724,1730,-6,1932,1923,9,US,449,N648AW,EWR,CLT,75,529,17,30,2013-02-17T22:00:00Z
2013,2,17,1807,1810,-3,2101,2130,-29,AA,1611,N3AMAA,LGA,MIA,143,1096,18,10,2013-02-17T23:00:00Z
2013,2,17,1827,1815,12,2014,2037,-23,9E,3354,N932XJ,JFK,DTW,79,509,18,15,2013-02-17T23:00:00Z
2013,2,17,1925,1925,0,2045,2045,0,9E,4127,N8839E,JFK,IAD,45,228,19,25,2013-02-18T00:00:00Z
2013,2,17,2014,2015,-1,2127,2130,-3,AA,1762,N3GWAA,JFK,BOS,38,187,20,15,2013-02-18T01:00:00Z
2013,2,17,2142,2040,62,27,2343,44,B6,629,N178JB,JFK,HOU,205,1428,20,40,2013-02-18T01:00:00Z
2013,2,17,2343,2145,118,215,34,101,B6,35,N584JB,JFK,PBI,136,1028,21,45,2013-02-18T02:00:00Z
2013,2,17,NA,1810,NA,NA,2127,NA,B6,217,N586JB,JFK,LGB,NA,2465,18,10,2013-02-17T23:00:00Z
2013,2,18,627,630,-3,906,928,-22,UA,1115,N45440,EWR,TPA,141,997,6,30,2013-02-18T11:00:00Z
2013,2,18,658,700,-2,949,1014,-25,DL,1879,N357NW,LGA,FLL,151,1076,7,0,2013-02-18T12:00:00Z
2013,2,18,701,635,26,905,852,13,EV,4423,N14198,EWR,IND,103,645,6,35,2013-02-18T11:00:00Z
2013,2,18,800,800,0,1048,1116,-28,B6,553,N606JB,EWR,RSW,151,1068,8,0,2013-02-18T13:00:00Z
2013,2,18,933,840,53,1147,1112,35,EV,4388,N13903,EWR,JAX,118,820,8,40,2013-02-18T13:00:00Z
2013,2,18,953,1000,-7,1204,1221,-17,EV,3810,N14907,EWR,SAV,108,708,10,0,2013-02-18T15:00:00Z
2013,2,18,1053,1100,-7,1151,1209,-18,US,2124,N949UW,LGA,BOS,36,184,11,0,2013-02-18T16:00:00Z
